length	ct_index	w_count	hard0	hard30	hard50	all_count
201	6	843.9790	55	49	35	8618
201	7	2162.3556	4354	3243	474	8618
201	8	247.1482	12	11	10	8618
201	9	364.1500	23	21	15	8618
201	10	216.3387	11	11	8	8618
202	1	762.3453	89	47	16	7838
202	2	323.3331	37	23	13	7838
202	3	2674.0646	3594	3089	1919	7838
202	4	137.5375	5	5	5	7838
202	5	401.2621	29	29	23	7838
202	6	770.1307	46	37	22	7838
202	7	1990.8367	3995	2961	424	7838
202	8	231.8650	15	13	11	7838
202	9	342.0352	18	17	11	7838
202	10	204.5905	10	10	7	7838
203	1	706.6931	88	40	24	7223
203	2	299.0457	35	26	17	7223
203	3	2492.1016	3341	2895	1793	7223
203	4	127.1441	4	4	3	7223
203	5	372.1716	33	31	27	7223
203	6	698.2082	53	39	27	7223
203	7	1815.8444	3627	2687	402	7223
203	8	211.4245	12	12	11	7223
203	9	311.9214	19	18	14	7223
203	10	188.4465	11	10	7	7223
204	1	652.0067	62	37	24	6731
204	2	276.3288	38	24	18	6731
204	3	2313.8934	3082	2656	1666	6731
204	4	122.2300	9	9	8	6731
204	5	337.4207	21	18	13	6731
204	6	662.5441	49	41	26	6731
204	7	1705.3967	3433	2623	319	6731
204	8	192.3518	6	6	6	6731
204	9	293.6302	21	17	13	6731
204	10	175.1969	10	10	10	6731
205	1	609.4331	70	36	17	6196
205	2	251.8549	29	20	12	6196
205	3	2143.2592	2877	2497	1584	6196
205	4	109.8000	5	5	4	6196
205	5	318.9357	20	20	18	6196
205	6	604.1254	39	35	23	6196
205	7	1555.1412	3118	2332	309	6196
205	8	179.0749	10	9	5	6196
205	9	265.5404	21	15	9	6196
205	10	158.8349	7	7	6	6196
206	1	545.7832	59	30	16	5674
206	2	238.8484	38	25	18	5674
206	3	1974.0267	2605	2263	1431	5674
206	4	99.2849	4	4	4	5674
206	5	289.3127	28	24	16	5674
206	6	547.8358	36	27	20	5674
206	7	1419.7666	2864	2151	284	5674
206	8	167.9821	13	13	13	5674
206	9	242.4828	15	13	8	5674
206	10	148.6769	12	12	11	5674
207	1	509.2144	64	28	14	5288
207	2	219.4775	31	16	11	5288
207	3	1840.1803	2443	2096	1379	5288
207	4	95.2100	7	7	7	5288
207	5	266.0286	20	19	14	5288
207	6	520.2799	42	37	24	5288
207	7	1330.0155	2654	1980	290	5288
207	8	149.4957	6	6	5	5288
207	9	226.7491	18	17	9	5288
207	10	131.3486	3	3	2	5288
208	1	476.0576	53	31	15	4907
208	2	201.6883	34	18	11	4907
208	3	1715.8670	2308	1979	1289	4907
208	4	84.5572	4	4	4	4907
208	5	250.0303	19	17	14	4907
208	6	471.8802	31	24	13	4907
208	7	1228.1575	2424	1814	271	4907
208	8	137.4561	6	5	4	4907
208	9	213.4098	16	14	9	4907
208	10	127.8952	12	12	7	4907
209	1	453.2460	48	25	9	4779
209	2	199.1933	32	25	13	4779
209	3	1671.6961	2200	1904	1245	4779
209	4	82.0499	2	2	2	4779
209	5	238.8024	16	15	11	4779
209	6	462.9596	32	26	15	4779
209	7	1201.8607	2416	1802	284	4779
209	8	136.4933	9	8	6	4779
209	9	209.3035	17	15	10	4779
209	10	123.3954	7	7	6	4779
210	1	438.5821	53	30	23	4450
210	2	181.9068	28	13	4	4450
210	3	1546.0746	2097	1808	1146	4450
210	4	78.9573	5	5	4	4450
210	5	222.5413	14	13	10	4450
210	6	431.9948	31	25	17	4450
210	7	1113.8083	2197	1629	225	4450
210	8	130.2468	8	8	7	4450
210	9	189.2785	10	10	6	4450
210	10	116.6092	7	7	6	4450
211	1	406.9363	59	38	17	4172
211	2	170.9628	24	9	5	4172
211	3	1455.4079	1963	1692	1074	4172
211	4	73.0430	5	5	3	4172
211	5	212.8680	22	18	14	4172
211	6	404.7001	30	26	19	4172
211	7	1036.3618	2038	1495	218	4172
211	8	122.1485	7	7	6	4172
211	9	183.3037	19	17	11	4172
211	10	106.2668	5	5	4	4172
212	1	370.6081	55	32	19	3822
212	2	167.5350	34	24	21	3822
212	3	1326.3655	1769	1520	964	3822
212	4	66.0644	3	3	2	3822
212	5	190.3131	16	13	11	3822
212	6	369.2427	33	22	13	3822
212	7	954.9014	1884	1421	207	3822
212	8	116.0794	11	11	11	3822
212	9	165.3330	12	9	8	3822
212	10	95.5564	5	5	2	3822
213	1	350.5038	47	27	16	3587
213	2	154.9149	28	16	14	3587
213	3	1234.3979	1648	1403	902	3587
213	4	63.8252	3	3	2	3587
213	5	182.3042	16	15	8	3587
213	6	352.7941	24	20	13	3587
213	7	898.4949	1801	1299	183	3587
213	8	101.1355	4	4	3	3587
213	9	156.1852	13	11	5	3587
213	10	92.4428	3	3	3	3587
214	1	327.9897	47	27	17	3397
214	2	137.9794	18	14	10	3397
214	3	1207.9158	1614	1412	913	3397
214	4	58.3066	2	2	2	3397
214	5	171.5255	15	12	9	3397
214	6	322.4714	24	22	16	3397
214	7	842.4126	1652	1229	178	3397
214	8	97.4859	5	5	3	3397
214	9	140.9917	6	6	3	3397
214	10	89.9210	14	12	6	3397
215	1	308.2447	32	17	8	3190
215	2	127.2129	16	9	7	3190
215	3	1137.5889	1518	1344	858	3190
215	4	58.7560	6	6	6	3190
215	5	160.2770	14	13	10	3190
215	6	303.1326	21	18	13	3190
215	7	780.0168	1557	1113	162	3190
215	8	95.4486	9	9	6	3190
215	9	133.9398	11	8	6	3190
215	10	85.3816	6	5	5	3190
216	1	262.3392	25	14	9	2785
216	2	122.2208	29	21	18	2785
216	3	993.5350	1292	1131	760	2785
216	4	49.0220	3	3	2	2785
216	5	135.1670	9	8	7	2785
216	6	263.9555	16	13	12	2785
216	7	688.3744	1391	1052	163	2785
216	8	79.0709	7	7	3	2785
216	9	118.0826	6	5	4	2785
216	10	73.2328	7	7	6	2785
217	1	250.1491	30	15	8	2611
217	2	106.2667	10	7	7	2611
217	3	933.9876	1270	1087	706	2611
217	4	45.4031	3	3	3	2611
217	5	129.0410	15	14	7	2611
217	6	244.0642	12	6	4	2611
217	7	644.8073	1252	914	143	2611
217	8	77.7036	4	4	4	2611
217	9	113.0146	11	10	5	2611
217	10	66.5626	4	4	4	2611
218	1	233.8356	30	17	11	2442
218	2	97.9510	12	9	5	2442
218	3	860.9751	1153	1010	645	2442
218	4	41.7561	3	3	3	2442
218	5	122.3682	10	7	6	2442
218	6	233.0712	20	13	8	2442
218	7	612.6977	1193	897	132	2442
218	8	71.7994	8	8	7	2442
218	9	105.8177	9	9	7	2442
218	10	61.7277	4	4	2	2442
219	1	223.5413	29	18	8	2308
219	2	95.9604	12	9	7	2308
219	3	833.1383	1099	955	632	2308
219	4	39.6647	2	2	2	2308
219	5	115.9990	15	13	7	2308
219	6	219.1405	16	14	8	2308
219	7	559.2021	1119	829	117	2308
219	8	65.8271	4	4	4	2308
219	9	98.4086	9	6	4	2308
219	10	57.1179	3	2	1	2308
220	1	208.3483	34	18	14	2204
220	2	90.7210	12	7	6	2204
220	3	789.1790	1055	929	611	2204
220	4	40.5065	6	6	4	2204
220	5	111.3044	15	13	10	2204
220	6	210.7509	23	17	11	2204
220	7	533.4175	1036	779	136	2204
220	8	66.9841	9	9	8	2204
220	9	97.0160	10	10	8	2204
220	10	55.7720	4	4	3	2204
221	1	194.6756	21	14	10	2045
221	2	84.8898	9	6	6	2045
221	3	731.9909	983	858	543	2045
221	4	36.4721	3	3	3	2045
221	5	104.2947	11	9	5	2045
221	6	193.7910	12	9	7	2045
221	7	501.7148	992	752	102	2045
221	8	59.4121	3	3	3	2045
221	9	86.7812	9	7	7	2045
221	10	50.9781	2	2	1	2045
222	1	186.4562	29	19	7	1959
222	2	78.9150	8	7	5	1959
222	3	707.3534	930	815	558	1959
222	4	36.1489	5	5	4	1959
222	5	97.9305	9	9	4	1959
222	6	186.2182	12	9	8	1959
222	7	481.3583	958	708	95	1959
222	8	55.9344	2	2	2	1959
222	9	79.8194	3	3	1	1959
222	10	48.8654	3	3	2	1959
223	1	165.1784	18	12	7	1710
223	2	68.8118	5	3	3	1710
223	3	616.0120	836	731	464	1710
223	4	29.0118	2	2	2	1710
223	5	81.7180	1	1	0	1710
223	6	163.9227	15	15	9	1710
223	7	419.8988	819	611	88	1710
223	8	48.0664	3	3	3	1710
223	9	72.3333	6	5	3	1710
223	10	45.0466	5	5	4	1710
224	1	155.4890	10	5	3	1686
224	2	67.9977	9	5	3	1686
224	3	614.0193	842	737	488	1686
224	4	31.1905	5	5	3	1686
224	5	84.7658	9	9	9	1686
224	6	157.9697	15	12	8	1686
224	7	411.0514	783	590	90	1686
224	8	48.2600	3	3	3	1686
224	9	72.0420	6	5	5	1686
224	10	43.2143	4	4	3	1686
225	1	149.8686	22	12	5	1566
225	2	65.4042	13	6	5	1566
225	3	570.5661	751	667	439	1566
225	4	27.8653	2	2	1	1566
225	5	76.3964	5	5	4	1566
225	6	149.4843	16	11	6	1566
225	7	376.3512	746	548	79	1566
225	8	43.4523	1	1	1	1566
225	9	65.6897	6	5	4	1566
225	10	40.9218	4	4	4	1566
226	1	131.4162	18	7	4	1394
226	2	58.7008	12	11	11	1394
226	3	504.9154	685	589	383	1394
226	4	24.1626	2	2	2	1394
226	5	76.4485	14	14	12	1394
226	6	129.0840	13	10	8	1394
226	7	334.8708	639	472	71	1394
226	8	37.9627	1	1	1	1394
226	9	60.6030	7	7	4	1394
226	10	35.8355	3	3	2	1394
227	1	131.6688	21	13	10	1346
227	2	54.9748	9	7	7	1346
227	3	481.7804	644	575	358	1346
227	4	22.5797	0	0	0	1346
227	5	72.5356	15	15	13	1346
227	6	125.2736	10	8	6	1346
227	7	323.6206	629	476	70	1346
227	8	38.7209	4	4	4	1346
227	9	60.0136	10	8	3	1346
227	10	34.8315	4	4	4	1346
228	1	119.1233	14	12	9	1200
228	2	52.0078	8	7	6	1200
228	3	427.5854	578	503	323	1200
228	4	21.8552	2	2	1	1200
228	5	61.8722	9	8	6	1200
228	6	114.4997	15	14	10	1200
228	7	283.9342	562	402	54	1200
228	8	36.9841	4	4	4	1200
228	9	51.3715	6	5	2	1200
228	10	30.7665	2	2	1	1200
229	1	103.9602	13	10	6	1125
229	2	40.8532	4	2	2	1125
229	3	427.8449	561	507	345	1125
229	4	21.5198	3	3	3	1125
229	5	57.4564	10	10	8	1125
229	6	102.8605	14	13	8	1125
229	7	269.5583	513	395	62	1125
229	8	31.0503	3	3	2	1125
229	9	44.1305	3	3	2	1125
229	10	25.7654	1	1	1	1125
230	1	107.5721	17	10	6	1138
230	2	55.0539	16	15	12	1138
230	3	409.4907	555	480	322	1138
230	4	20.3791	3	3	3	1138
230	5	53.3774	4	4	3	1138
230	6	106.3973	11	11	7	1138
230	7	271.3662	514	389	70	1138
230	8	32.0154	6	5	3	1138
230	9	48.3685	4	3	2	1138
230	10	33.9792	8	8	6	1138
231	1	97.4450	11	9	6	1069
231	2	46.1321	11	10	8	1069
231	3	407.6970	547	484	334	1069
231	4	18.2229	2	2	2	1069
231	5	52.0283	5	5	4	1069
231	6	95.7942	10	9	6	1069
231	7	251.9053	473	368	61	1069
231	8	29.2162	3	3	2	1069
231	9	44.1979	6	5	4	1069
231	10	26.3605	1	1	1	1069
232	1	97.6052	19	14	10	1005
232	2	46.2112	14	10	9	1005
232	3	364.2610	478	409	271	1005
232	4	16.8772	0	0	0	1005
232	5	47.9386	5	4	4	1005
232	6	96.5132	13	13	11	1005
232	7	244.7326	471	354	61	1005
232	8	27.9920	2	2	2	1005
232	9	39.0925	2	2	2	1005
232	10	23.7765	1	1	1	1005
233	1	91.1427	13	7	3	1023
233	2	41.8202	8	6	5	1023
233	3	382.6065	519	447	305	1023
233	4	18.2125	3	3	2	1023
233	5	49.5222	6	6	6	1023
233	6	99.0357	15	14	9	1023
233	7	248.4827	457	353	60	1023
233	8	27.6026	0	0	0	1023
233	9	41.3139	1	1	1	1023
233	10	23.2614	1	1	0	1023
234	1	89.1401	15	11	8	917
234	2	36.9973	7	6	4	917
234	3	341.0940	446	398	274	917
234	4	14.5479	0	0	0	917
234	5	43.6370	4	4	4	917
234	6	81.4805	5	5	3	917
234	7	219.6326	429	317	59	917
234	8	25.9608	3	3	2	917
234	9	41.5096	7	7	4	917
234	10	22.9998	1	1	1	917
235	1	85.7023	19	12	5	882
235	2	35.6795	6	4	3	882
235	3	329.3349	446	387	268	882
235	4	15.7473	3	3	2	882
235	5	41.4167	3	2	2	882
235	6	85.3839	13	12	10	882
235	7	200.1961	379	290	40	882
235	8	24.2404	2	1	1	882
235	9	40.2173	7	5	4	882
235	10	24.0820	4	4	4	882
236	1	77.6905	9	6	5	819
236	2	32.6909	6	5	2	819
236	3	313.0604	424	363	248	819
236	4	13.5414	1	1	1	819
236	5	38.6073	4	4	3	819
236	6	77.7191	8	7	6	819
236	7	189.2101	361	257	38	819
236	8	21.6459	1	1	1	819
236	9	34.8940	3	3	3	819
236	10	19.9405	2	2	1	819
237	1	65.3648	2	0	0	740
237	2	31.7121	6	5	5	740
237	3	280.7774	365	327	231	740
237	4	13.6531	2	2	1	740
237	5	34.5887	3	3	2	740
237	6	66.8923	6	5	1	740
237	7	177.2557	349	254	44	740
237	8	21.8029	3	3	2	740
237	9	30.1359	3	3	3	740
237	10	17.8175	1	1	1	740
238	1	72.4892	11	6	4	735
238	2	35.1745	8	8	7	735
238	3	253.5434	346	295	188	735
238	4	12.4053	0	0	0	735
238	5	37.3144	4	4	3	735
238	6	75.0083	13	10	9	735
238	7	173.9648	342	245	32	735
238	8	21.9795	4	4	3	735
238	9	34.2841	7	7	5	735
238	10	18.8368	0	0	0	735
239	1	65.9249	13	8	4	720
239	2	32.0352	10	6	4	720
239	3	265.2587	345	307	205	720
239	4	12.7639	2	2	1	720
239	5	35.1743	4	4	4	720
239	6	65.0966	9	5	2	720
239	7	170.3668	326	238	37	720
239	8	22.3314	4	4	3	720
239	9	31.2639	4	3	3	720
239	10	19.7839	3	3	3	720
240	1	66.5109	9	7	6	725
240	2	33.3645	12	8	8	725
240	3	280.4383	366	322	223	725
240	4	10.9552	0	0	0	725
240	5	34.2123	6	6	6	725
240	6	64.9648	7	6	5	725
240	7	165.8046	314	238	40	725
240	8	21.9844	4	4	3	725
240	9	29.0986	5	5	3	725
240	10	17.6666	2	2	2	725
241	1	64.6647	10	6	4	715
241	2	30.9866	8	6	5	715
241	3	274.0396	357	322	220	715
241	4	13.1579	2	2	2	715
241	5	33.7974	5	5	4	715
241	6	66.7672	11	8	7	715
241	7	166.2289	314	234	41	715
241	8	19.9459	2	2	2	715
241	9	27.9086	3	3	2	715
241	10	17.5036	3	2	1	715
242	1	71.3207	12	8	5	774
242	2	32.5367	11	8	4	774
242	3	292.5105	385	344	236	774
242	4	11.9438	0	0	0	774
242	5	41.2970	9	9	8	774
242	6	75.8578	13	12	10	774
242	7	171.4876	334	241	27	774
242	8	22.8676	3	2	2	774
242	9	33.3494	5	5	5	774
242	10	20.8289	2	2	1	774
243	1	59.7349	7	5	5	653
243	2	28.1584	5	5	4	653
243	3	258.5121	327	298	212	653
243	4	10.1509	1	1	1	653
243	5	30.3242	4	4	2	653
243	6	59.4390	12	10	7	653
243	7	145.9493	291	208	41	653
243	8	18.7777	4	4	4	653
243	9	25.7787	1	1	1	653
243	10	16.1750	1	1	1	653
244	1	61.6898	13	7	4	671
244	2	32.1918	7	6	5	671
244	3	249.2961	324	289	193	671
244	4	10.3438	0	0	0	671
244	5	36.0487	7	7	6	671
244	6	64.1957	14	13	6	671
244	7	154.5568	298	223	33	671
244	8	17.9945	2	2	2	671
244	9	28.4005	5	4	1	671
244	10	16.2823	1	1	1	671
245	1	57.3397	12	7	4	641
245	2	29.5886	9	8	3	641
245	3	251.2331	316	291	212	641
245	4	12.3120	3	3	3	641
245	5	30.5142	3	3	3	641
245	6	58.3777	9	7	6	641
245	7	142.2621	283	217	44	641
245	8	17.5927	2	2	2	641
245	9	25.2906	2	2	1	641
245	10	16.4895	2	2	2	641
246	1	58.6310	12	8	6	635
246	2	29.0308	9	9	8	635
246	3	249.4585	333	297	196	635
246	4	10.3625	1	1	1	635
246	5	28.9093	1	1	1	635
246	6	55.0161	5	3	1	635
246	7	141.4564	263	187	38	635
246	8	16.0033	1	1	1	635
246	9	26.2648	2	2	2	635
246	10	19.8676	8	8	8	635
247	1	55.7044	8	5	4	632
247	2	32.8032	12	11	10	632
247	3	244.0226	340	294	191	632
247	4	12.4231	3	3	3	632
247	5	30.0942	3	3	3	632
247	6	60.9662	15	14	10	632
247	7	135.9879	244	181	29	632
247	8	17.6155	3	3	2	632
247	9	25.0940	1	1	1	632
247	10	17.2894	3	3	3	632
248	1	50.7223	8	5	4	557
248	2	26.3609	6	6	6	557
248	3	203.5199	265	238	163	557
248	4	9.9525	2	2	1	557
248	5	28.4966	6	5	4	557
248	6	54.5164	11	10	7	557
248	7	130.5104	248	188	37	557
248	8	18.5611	5	5	5	557
248	9	20.8276	4	4	4	557
248	10	13.5321	2	2	2	557
249	1	51.8301	8	6	3	581
249	2	21.6548	3	3	2	581
249	3	227.6142	298	269	189	581
249	4	12.4166	3	3	3	581
249	5	28.2052	5	5	4	581
249	6	54.4478	10	8	5	581
249	7	131.6312	251	173	32	581
249	8	16.2933	1	1	1	581
249	9	22.7647	0	0	0	581
249	10	14.1423	2	2	1	581
250	1	49.9896	12	8	6	552
250	2	25.9126	6	4	4	552
250	3	212.7355	283	251	162	552
250	4	9.5936	0	0	0	552
250	5	25.2159	3	3	3	552
250	6	48.9107	10	7	4	552
250	7	129.0929	233	184	32	552
250	8	14.5061	1	1	1	552
250	9	22.2889	2	2	1	552
250	10	13.7544	2	2	2	552
251	1	52.7569	7	5	2	574
251	2	20.6898	3	1	0	574
251	3	203.5844	260	231	151	574
251	4	8.7642	0	0	0	574
251	5	26.2029	1	1	1	574
251	6	54.4054	9	7	4	574
251	7	148.6709	282	225	44	574
251	8	17.3409	3	3	3	574
251	9	25.7511	5	5	5	574
251	10	15.8332	4	4	4	574
252	1	49.9189	8	2	1	621
252	2	25.6704	8	6	3	621
252	3	234.8226	310	269	181	621
252	4	13.8426	3	3	3	621
252	5	32.0725	6	6	4	621
252	6	57.7669	7	5	5	621
252	7	140.1725	263	208	39	621
252	8	23.4988	9	9	8	621
252	9	27.1764	5	5	4	621
252	10	16.0584	2	2	2	621
253	1	51.7759	10	8	7	571
253	2	24.1772	7	3	2	571
253	3	213.2635	272	236	166	571
253	4	9.4098	1	1	1	571
253	5	27.0799	4	3	3	571
253	6	54.2793	8	7	6	571
253	7	136.6081	259	200	44	571
253	8	16.4569	3	3	3	571
253	9	22.9136	4	4	2	571
253	10	15.0357	3	3	3	571
254	1	55.5777	15	9	4	595
254	2	22.0307	6	1	1	595
254	3	222.7061	287	258	181	595
254	4	13.1565	4	4	4	595
254	5	27.3604	5	4	2	595
254	6	58.2738	13	12	9	595
254	7	135.0935	258	190	37	595
254	8	18.3820	3	3	3	595
254	9	27.4550	3	3	3	595
254	10	14.9645	1	1	1	595
255	1	53.4194	7	5	4	596
255	2	26.4884	10	7	5	596
255	3	233.7773	313	269	198	596
255	4	10.8138	2	2	1	596
255	5	27.1003	2	2	2	596
255	6	53.4113	6	5	4	596
255	7	133.7613	247	184	31	596
255	8	16.7179	2	2	2	596
255	9	24.9385	4	4	4	596
255	10	15.5718	3	3	1	596
256	1	49.7023	12	7	5	573
256	2	27.9069	8	7	6	573
256	3	224.3535	300	263	185	573
256	4	12.6891	6	6	5	573
256	5	26.2911	4	3	2	573
256	6	51.7145	5	5	4	573
256	7	124.0608	228	163	31	573
256	8	17.1142	3	3	3	573
256	9	23.6581	4	4	2	573
256	10	15.5094	3	3	2	573
257	1	53.6893	12	10	7	562
257	2	24.3476	6	5	5	562
257	3	214.3209	281	243	173	562
257	4	9.6041	1	1	1	562
257	5	26.7860	6	6	4	562
257	6	53.4434	10	10	9	562
257	7	122.8374	235	179	30	562
257	8	21.7635	8	8	8	562
257	9	23.0692	2	2	1	562
257	10	12.1382	1	1	1	562
258	1	47.2595	11	8	4	521
258	2	20.9023	6	4	4	521
258	3	200.3982	254	222	168	521
258	4	7.9377	0	0	0	521
258	5	23.8705	4	3	1	521
258	6	45.5432	3	2	2	521
258	7	123.9804	232	184	48	521
258	8	14.5938	2	2	2	521
258	9	22.4960	5	2	2	521
258	10	14.0182	4	4	2	521
259	1	51.9449	15	11	10	523
259	2	21.6997	4	3	2	523
259	3	186.6127	254	217	148	523
259	4	7.7763	0	0	0	523
259	5	25.5575	4	4	4	523
259	6	48.6193	6	5	4	523
259	7	130.0086	233	180	39	523
259	8	14.0091	1	1	1	523
259	9	23.8920	5	5	4	523
259	10	12.8800	1	1	1	523
260	1	44.3455	5	3	3	524
260	2	23.5300	7	4	4	524
260	3	209.9182	288	264	175	524
260	4	8.8070	1	1	1	524
260	5	23.2343	5	5	5	524
260	6	48.5770	10	9	7	524
260	7	115.2877	200	140	28	524
260	8	13.5211	1	1	1	524
260	9	24.0178	5	5	4	524
260	10	12.7615	2	0	0	524
261	1	49.7452	7	3	0	569
261	2	23.8894	7	4	4	569
261	3	206.7174	281	242	149	569
261	4	9.6404	1	1	1	569
261	5	29.1900	7	7	6	569
261	6	53.3433	9	9	7	569
261	7	142.7957	252	198	47	569
261	8	15.4044	1	1	0	569
261	9	23.2867	2	2	2	569
261	10	14.9874	2	2	2	569
262	1	48.8068	6	5	4	530
262	2	28.8745	14	10	8	530
262	3	201.3439	260	227	162	530
262	4	9.3702	3	2	1	530
262	5	23.4489	3	3	2	530
262	6	50.6454	12	8	7	530
262	7	116.5573	226	166	27	530
262	8	13.1666	1	1	0	530
262	9	24.4540	3	3	3	530
262	10	13.3324	2	2	2	530
263	1	50.3794	7	5	3	559
263	2	28.3680	13	10	7	559
263	3	205.0974	271	236	154	559
263	4	10.9687	4	4	4	559
263	5	25.1003	2	2	2	559
263	6	51.7588	6	6	5	559
263	7	137.0836	253	182	42	559
263	8	15.9131	1	1	1	559
263	9	20.8273	1	1	1	559
263	10	13.5034	1	1	1	559
264	1	46.0599	9	6	3	557
264	2	25.1820	9	6	6	557
264	3	220.0779	297	269	191	557
264	4	7.8234	0	0	0	557
264	5	24.6734	2	2	2	557
264	6	51.4102	8	7	7	557
264	7	125.5870	222	176	30	557
264	8	17.1964	4	4	4	557
264	9	23.9381	3	3	3	557
264	10	15.0519	3	3	2	557
265	1	49.6143	5	3	2	580
265	2	29.7003	13	10	7	580
265	3	226.0111	295	269	191	580
265	4	9.1212	0	0	0	580
265	5	28.9798	6	5	4	580
265	6	52.5389	8	6	6	580
265	7	126.9395	244	174	30	580
265	8	16.1228	2	2	2	580
265	9	26.0458	5	5	3	580
265	10	14.9259	2	2	2	580
266	1	44.8557	9	5	3	520
266	2	21.3864	3	2	2	520
266	3	193.0163	265	229	149	520
266	4	10.4986	3	3	3	520
266	5	25.0277	5	4	4	520
266	6	52.8645	13	13	10	520
266	7	126.6933	220	176	46	520
266	8	13.9056	1	1	1	520
266	9	19.8656	1	1	1	520
266	10	11.8860	0	0	0	520
267	1	51.7778	16	10	9	529
267	2	23.8068	7	7	6	529
267	3	204.0774	269	237	162	529
267	4	7.7486	0	0	0	529
267	5	25.8672	5	4	4	529
267	6	47.6435	8	5	4	529
267	7	120.4820	220	159	33	529
267	8	15.6407	3	3	3	529
267	9	19.0581	0	0	0	529
267	10	12.8976	1	1	1	529
268	1	48.8832	5	4	3	543
268	2	26.4626	9	9	8	543
268	3	194.8738	259	230	148	543
268	4	9.0643	1	1	1	543
268	5	29.9995	7	6	5	543
268	6	51.0783	7	7	6	543
268	7	127.9249	245	188	35	543
268	8	15.0850	2	2	2	543
268	9	25.4706	5	5	4	543
268	10	14.1576	3	3	2	543
269	1	60.8439	22	19	15	565
269	2	23.7545	5	4	4	565
269	3	210.7766	276	241	167	565
269	4	10.3796	2	2	2	565
269	5	25.2500	2	2	1	565
269	6	54.7456	11	10	7	565
269	7	124.6735	237	177	33	565
269	8	17.1941	3	3	2	565
269	9	23.8077	5	4	3	565
269	10	13.5742	2	2	1	565
270	1	50.9138	15	13	11	497
270	2	19.3907	4	3	2	497
270	3	182.3267	239	206	136	497
270	4	12.0030	4	4	3	497
270	5	27.5959	9	9	8	497
270	6	43.9019	3	3	3	497
270	7	111.4872	214	165	23	497
270	8	14.2876	2	2	2	497
270	9	21.9305	5	5	3	497
270	10	13.1623	2	2	2	497
271	1	47.8979	11	7	7	528
271	2	28.1424	11	11	6	528
271	3	200.4306	269	242	156	528
271	4	8.2705	1	1	0	528
271	5	31.0137	10	10	9	528
271	6	49.7614	10	9	6	528
271	7	111.5354	209	151	31	528
271	8	15.8241	2	2	2	528
271	9	23.1349	4	3	3	528
271	10	11.9892	1	1	1	528
272	1	53.7928	11	5	4	605
272	2	27.2505	6	6	5	605
272	3	236.9934	302	268	197	605
272	4	10.6716	3	3	2	605
272	5	26.5310	2	2	2	605
272	6	55.3597	11	10	7	605
272	7	136.8719	261	200	38	605
272	8	15.9307	2	2	2	605
272	9	28.0319	6	6	6	605
272	10	13.5667	1	0	0	605
273	1	53.1828	14	8	6	624
273	2	31.9883	14	10	7	624
273	3	244.4222	307	273	206	624
273	4	10.5856	2	2	2	624
273	5	26.8964	5	5	4	624
273	6	59.6504	12	9	6	624
273	7	138.8683	259	190	42	624
273	8	18.3811	4	4	4	624
273	9	25.8774	6	3	3	624
273	10	14.1472	1	1	0	624
274	1	51.1694	7	6	5	590
274	2	28.1061	10	9	6	590
274	3	232.0073	295	269	193	590
274	4	9.2284	0	0	0	590
274	5	27.1449	7	4	2	590
274	6	55.1797	11	8	6	590
274	7	131.8014	249	186	42	590
274	8	16.0490	2	2	2	590
274	9	24.5359	6	5	5	590
274	10	14.7783	3	3	3	590
275	1	58.6963	12	5	4	633
275	2	36.1581	13	12	10	633
275	3	241.3055	332	277	183	633
275	4	11.2388	3	3	3	633
275	5	28.7086	5	5	4	633
275	6	58.1936	7	6	5	633
275	7	139.0625	254	195	29	633
275	8	18.5899	3	3	2	633
275	9	24.6094	1	1	1	633
275	10	16.4376	3	3	2	633
276	1	47.2882	9	7	5	544
276	2	28.1103	13	11	9	544
276	3	219.0146	274	249	180	544
276	4	7.4145	0	0	0	544
276	5	27.8320	8	8	6	544
276	6	43.4065	3	2	0	544
276	7	121.7129	230	164	33	544
276	8	14.7005	4	3	3	544
276	9	21.2577	2	2	1	544
276	10	13.2630	1	1	1	544
277	1	64.6439	15	12	10	661
277	2	32.9973	12	9	6	661
277	3	243.6986	326	287	199	661
277	4	10.7360	1	1	1	661
277	5	31.0508	4	4	4	661
277	6	63.6859	10	9	8	661
277	7	153.7644	288	224	44	661
277	8	17.4332	2	2	2	661
277	9	27.0604	2	2	2	661
277	10	15.9294	1	1	1	661
278	1	67.0546	22	13	12	658
278	2	31.0773	9	7	4	658
278	3	246.5477	326	291	189	658
278	4	10.7199	1	1	1	658
278	5	31.0482	3	3	2	658
278	6	61.0736	14	11	7	658
278	7	146.0451	273	201	35	658
278	8	18.1077	1	1	1	658
278	9	29.7011	6	6	6	658
278	10	16.6244	3	3	2	658
279	1	61.0445	16	12	6	661
279	2	30.1524	9	5	4	661
279	3	243.4175	328	292	192	661
279	4	10.8996	1	1	0	661
279	5	31.5180	5	4	4	661
279	6	60.7302	8	5	5	661
279	7	151.7282	277	207	42	661
279	8	20.2553	4	4	2	661
279	9	31.0504	7	7	4	661
279	10	20.2036	6	6	5	661
280	1	58.3639	10	5	5	669
280	2	32.4890	12	10	7	669
280	3	263.7738	356	308	214	669
280	4	10.0630	0	0	0	669
280	5	32.5922	4	4	4	669
280	6	61.1276	8	7	5	669
280	7	148.0054	269	204	32	669
280	8	19.2961	4	4	2	669
280	9	26.5186	3	3	3	669
280	10	16.7705	3	3	3	669
281	1	71.1214	14	8	6	782
