length	ct_index	w_count	hard0	hard30	hard50	all_count
199	4	266.7006	8	8	7	15522
199	5	741.2571	54	48	36	15522
199	6	1511.8388	108	85	59	15522
199	7	3599.0402	7118	5405	439	15522
199	8	482.8015	36	34	26	15522
199	9	710.5522	81	59	36	15522
199	10	465.1100	30	26	20	15522
200	1	1562.8530	208	114	61	14860
200	2	528.4616	43	32	26	14860
200	3	5299.0135	7339	6253	3897	14860
200	4	260.2782	12	12	10	14860
200	5	701.7143	39	33	26	14860
200	6	1455.7537	107	86	57	14860
200	7	3453.6755	6972	5257	409	14860
200	8	466.6870	35	34	29	14860
200	9	682.7748	66	43	33	14860
200	10	448.7874	39	31	19	14860
201	1	1462.7778	227	120	62	13718
201	2	480.3486	38	30	22	13718
201	3	4833.6241	6750	5813	3556	13718
201	4	235.3719	7	7	6	13718
201	5	655.2579	38	36	25	13718
201	6	1355.4104	100	80	63	13718
201	7	3233.9590	6453	4856	408	13718
201	8	420.4188	23	22	15	13718
201	9	631.7217	58	38	27	13718
201	10	409.1119	24	20	17	13718
202	1	1344.0544	176	97	36	12870
202	2	456.3592	32	25	22	12870
202	3	4602.6631	6400	5493	3396	12870
202	4	222.4748	8	8	7	12870
202	5	616.0324	38	36	24	12870
202	6	1248.9480	77	56	39	12870
202	7	3007.2141	6029	4611	373	12870
202	8	392.9412	17	16	13	12870
202	9	594.4861	65	42	32	12870
202	10	384.8258	28	23	18	12870
203	1	1237.8068	177	91	38	11923
203	2	421.6418	43	33	25	11923
203	3	4317.1876	6058	5154	3273	11923
203	4	206.1794	10	10	9	11923
203	5	575.0987	45	45	30	11923
203	6	1144.0551	71	60	33	11923
203	7	2754.0457	5411	4097	365	11923
203	8	359.8178	17	13	12	11923
203	9	546.2698	59	39	24	11923
203	10	360.8963	32	27	19	11923
204	1	1129.2929	132	70	35	10920
204	2	395.0364	47	39	32	10920
204	3	3893.8346	5383	4662	2888	10920
204	4	189.0827	6	6	5	10920
204	5	519.2845	29	27	22	10920
204	6	1065.9134	74	59	40	10920
204	7	2556.9354	5133	3876	328	10920
204	8	337.1861	23	22	19	10920
204	9	502.5965	58	38	19	10920
204	10	330.8364	35	31	22	10920
205	1	1040.2370	152	77	44	9908
205	2	345.4342	29	22	17	9908
205	3	3610.1870	5036	4298	2760	9908
205	4	171.0266	9	9	7	9908
205	5	470.9578	31	28	23	9908
205	6	949.6934	53	45	31	9908
205	7	2273.3958	4516	3413	290	9908
205	8	301.4257	16	15	13	9908
205	9	449.9939	42	29	21	9908
205	10	295.6476	24	21	15	9908
206	1	979.6615	128	72	39	9399
206	2	339.8529	37	29	20	9399
206	3	3359.6184	4608	3977	2506	9399
206	4	161.3302	6	6	6	9399
206	5	450.4770	30	28	23	9399
206	6	906.7071	60	44	27	9399
206	7	2197.0487	4448	3413	286	9399
206	8	285.1694	10	10	8	9399
206	9	431.8467	47	37	26	9399
206	10	287.2878	25	23	17	9399
207	1	893.1419	139	79	44	8527
207	2	307.9751	43	34	27	8527
207	3	3134.0959	4412	3773	2392	8527
207	4	145.8326	5	4	4	8527
207	5	403.9012	31	31	26	8527
207	6	814.6564	47	40	23	8527
207	7	1924.5580	3775	2849	222	8527
207	8	260.8247	14	13	12	8527
207	9	385.6236	38	21	15	8527
207	10	256.3914	23	20	16	8527
208	1	844.2201	149	77	35	7998
208	2	284.5490	25	21	17	7998
208	3	2867.6998	3973	3386	2128	7998
208	4	139.8529	3	3	3	7998
208	5	378.5905	29	28	24	7998
208	6	778.3951	52	41	34	7998
208	7	1852.4499	3697	2820	241	7998
208	8	245.7926	13	13	12	7998
208	9	363.4077	33	25	15	7998
208	10	243.0418	24	19	16	7998
209	1	816.8883	131	74	39	7836
209	2	275.5672	27	21	16	7836
209	3	2872.2562	3998	3428	2210	7836
209	4	135.7054	5	4	2	7836
209	5	377.3470	33	28	21	7836
209	6	743.4635	54	43	25	7836
209	7	1789.2402	3522	2658	233	7836
209	8	233.5181	10	8	7	7836
209	9	361.0196	43	37	23	7836
209	10	230.9932	13	10	10	7836
210	1	757.5965	98	52	25	7434
210	2	258.3055	27	19	18	7434
210	3	2720.9096	3740	3242	2082	7434
210	4	128.6192	7	7	3	7434
210	5	352.5361	29	29	22	7434
210	6	722.5681	61	50	38	7434
210	7	1707.7548	3409	2618	224	7434
210	8	225.6852	13	12	10	7434
210	9	340.9620	36	28	13	7434
210	10	219.0627	14	13	9	7434
211	1	694.4009	92	55	26	6823
211	2	238.0195	24	20	14	6823
211	3	2511.5987	3484	3018	1948	6823
211	4	117.5340	6	5	4	6823
211	5	320.7926	27	25	20	6823
211	6	656.4312	43	34	21	6823
211	7	1560.9263	3087	2399	181	6823
211	8	208.9164	14	14	11	6823
211	9	314.3429	34	23	12	6823
211	10	200.0362	12	9	6	6823
212	1	688.0589	118	56	36	6609
212	2	225.4116	18	11	11	6609
212	3	2427.4886	3363	2912	1871	6609
212	4	113.6801	7	7	5	6609
212	5	314.8512	30	27	21	6609
212	6	625.5694	35	29	22	6609
212	7	1517.4457	2976	2245	202	6609
212	8	201.4464	11	11	10	6609
212	9	301.8559	36	26	19	6609
212	10	193.1926	15	15	10	6609
213	1	622.9600	105	58	28	6032
213	2	216.7178	27	20	18	6032
213	3	2220.9236	3045	2678	1686	6032
213	4	105.5452	10	9	9	6032
213	5	285.5981	27	24	17	6032
213	6	572.1603	44	33	22	6032
213	7	1371.5250	2724	2064	178	6032
213	8	182.5363	9	9	6	6032
213	9	272.9660	23	16	12	6032
213	10	181.0678	18	15	14	6032
214	1	568.8060	89	52	32	5525
214	2	192.7223	21	17	12	5525
214	3	2061.0812	2837	2485	1622	5525
214	4	95.6794	8	8	7	5525
214	5	256.8525	23	21	18	5525
214	6	520.0549	39	31	21	5525
214	7	1251.0243	2462	1915	177	5525
214	8	167.2567	10	9	6	5525
214	9	247.4467	19	11	5	5525
214	10	164.0754	17	16	14	5525
215	1	522.1408	93	54	24	5111
215	2	174.5323	15	10	9	5111
215	3	1906.9748	2640	2319	1467	5111
215	4	85.6323	1	1	1	5111
215	5	238.5572	15	15	11	5111
215	6	487.8585	35	28	20	5111
215	7	1152.5619	2258	1748	145	5111
215	8	160.3800	16	16	13	5111
215	9	228.7078	23	17	9	5111
215	10	153.6547	15	13	12	5111
216	1	474.3164	71	30	13	4660
216	2	161.1334	21	14	9	4660
216	3	1740.2694	2368	2091	1376	4660
216	4	82.0348	6	6	6	4660
216	5	218.9983	19	16	13	4660
216	6	442.2488	38	27	16	4660
216	7	1050.4976	2093	1573	136	4660
216	8	140.9336	8	8	8	4660
216	9	211.9421	28	20	15	4660
216	10	137.6260	8	8	5	4660
217	1	451.6103	72	33	17	4376
217	2	160.1701	23	19	17	4376
217	3	1603.0329	2238	1947	1214	4376
217	4	76.6944	3	3	3	4376
217	5	213.4652	26	24	17	4376
217	6	425.9729	43	34	26	4376
217	7	981.9388	1928	1473	127	4376
217	8	132.9226	5	5	3	4376
217	9	200.9934	27	18	14	4376
217	10	129.1994	11	6	6	4376
218	1	422.1041	55	29	14	4209
218	2	145.7497	17	15	11	4209
218	3	1565.9834	2157	1888	1219	4209
218	4	70.1419	2	2	2	4209
218	5	188.3037	6	6	6	4209
218	6	399.2639	34	26	17	4209
218	7	959.8235	1885	1406	140	4209
218	8	137.1031	18	16	16	4209
218	9	193.7646	17	14	11	4209
218	10	126.7621	18	15	11	4209
219	1	382.4668	64	36	20	3746
219	2	134.6258	18	15	12	3746
219	3	1367.2618	1867	1627	1063	3746
219	4	68.9742	4	4	4	3746
219	5	174.5499	13	13	8	3746
219	6	362.0545	26	23	12	3746
219	7	863.8939	1714	1342	113	3746
219	8	116.9991	10	10	5	3746
219	9	168.4392	22	16	11	3746
219	10	106.7350	8	6	6	3746
220	1	373.4614	61	33	18	3639
220	2	124.6860	10	6	5	3639
220	3	1369.2117	1922	1667	1060	3639
220	4	64.0589	7	7	4	3639
220	5	169.4064	14	14	9	3639
220	6	346.0730	29	27	19	3639
220	7	812.5646	1567	1197	105	3639
220	8	110.8322	7	7	7	3639
220	9	160.0429	13	10	3	3639
220	10	108.6618	9	9	7	3639
221	1	357.3558	59	35	22	3514
221	2	123.9627	20	12	9	3514
221	3	1353.5242	1867	1635	1097	3514
221	4	57.8226	1	1	0	3514
221	5	156.6212	7	6	4	3514
221	6	323.0056	34	25	17	3514
221	7	772.7908	1486	1143	104	3514
221	8	109.9805	11	10	8	3514
221	9	153.3742	17	11	6	3514
221	10	105.5611	12	11	10	3514
222	1	325.2547	58	27	12	3253
222	2	117.7032	18	12	9	3253
222	3	1222.9868	1688	1468	976	3253
222	4	54.7924	2	1	1	3253
222	5	150.2097	17	16	9	3253
222	6	308.7710	26	23	18	3253
222	7	729.5204	1411	1052	124	3253
222	8	99.3163	6	6	6	3253
222	9	146.9153	18	13	11	3253
222	10	97.5286	9	8	7	3253
223	1	314.9625	43	24	13	3184
223	2	105.0623	7	6	6	3184
223	3	1218.7644	1677	1479	969	3184
223	4	54.5358	6	6	4	3184
223	5	143.4753	11	10	8	3184
223	6	294.2126	23	21	16	3184
223	7	721.4542	1381	1065	109	3184
223	8	91.6640	5	5	5	3184
223	9	146.3036	22	17	9	3184
223	10	93.5647	9	9	6	3184
224	1	291.3336	51	30	19	2909
224	2	98.1960	10	7	7	2909
224	3	1110.7043	1511	1327	887	2909
224	4	51.8508	6	6	5	2909
224	5	135.4579	13	12	8	2909
224	6	273.8976	31	29	20	2909
224	7	632.5181	1242	907	87	2909
224	8	88.3044	8	7	4	2909
224	9	137.5959	24	20	9	2909
224	10	89.1414	13	10	9	2909
225	1	256.9773	32	21	11	2617
225	2	88.7322	11	10	8	2617
225	3	1006.3435	1378	1202	798	2617
225	4	43.2459	2	1	1	2617
225	5	120.4737	15	14	9	2617
225	6	243.1476	30	25	11	2617
225	7	585.8774	1118	879	87	2617
225	8	77.5468	7	6	3	2617
225	9	117.4987	16	11	8	2617
225	10	77.1568	8	5	4	2617
226	1	233.0335	45	16	11	2343
226	2	81.5105	11	8	6	2343
226	3	901.9000	1240	1085	723	2343
226	4	41.5706	2	2	2	2343
226	5	105.0516	5	4	3	2343
226	6	213.3305	13	10	7	2343
226	7	513.0331	997	756	77	2343
226	8	75.8404	11	11	11	2343
226	9	107.8773	13	9	8	2343
226	10	69.8521	6	6	3	2343
227	1	229.5839	49	29	13	2264
227	2	79.7825	10	9	7	2264
227	3	853.5623	1165	1030	677	2264
227	4	41.9206	6	6	6	2264
227	5	106.3899	14	14	11	2264
227	6	210.3782	20	18	13	2264
227	7	503.3549	978	759	70	2264
227	8	66.3820	2	1	1	2264
227	9	103.8436	12	9	5	2264
227	10	68.8018	8	6	5	2264
228	1	220.3549	39	24	17	2216
228	2	72.3666	7	4	4	2216
228	3	864.5683	1184	1054	705	2216
228	4	39.8319	3	3	3	2216
228	5	103.2200	9	9	8	2216
228	6	207.4905	30	27	19	2216
228	7	472.6099	914	700	66	2216
228	8	63.3173	2	2	1	2216
228	9	104.4886	22	14	8	2216
228	10	67.7512	6	6	6	2216
229	1	202.2386	37	26	14	2000
229	2	68.9812	9	8	6	2000
229	3	761.2369	1038	914	601	2000
229	4	35.8583	5	5	4	2000
229	5	92.3924	10	10	5	2000
229	6	192.0238	27	23	14	2000
229	7	435.4283	851	655	63	2000
229	8	60.9696	6	6	6	2000
229	9	89.6617	11	6	2	2000
229	10	61.2090	6	5	3	2000
230	1	199.5146	23	13	7	2010
230	2	71.0679	11	11	10	2010
230	3	782.2796	1095	967	624	2010
230	4	36.0090	3	3	2	2010
230	5	91.1602	7	7	5	2010
230	6	183.1267	20	14	7	2010
230	7	433.1716	831	652	60	2010
230	8	61.9066	6	6	6	2010
230	9	91.8830	8	8	3	2010
230	10	59.8809	6	6	2	2010
231	1	197.9301	38	28	18	1962
231	2	68.3751	14	10	8	1962
231	3	761.2610	1061	946	617	1962
231	4	38.4173	7	7	7	1962
231	5	92.7732	13	11	8	1962
231	6	178.0070	22	21	13	1962
231	7	421.0698	789	602	59	1962
231	8	58.3235	3	3	3	1962
231	9	86.8608	12	7	4	1962
231	10	58.9827	3	3	3	1962
232	1	182.8077	41	26	14	1821
232	2	60.1881	6	5	3	1821
232	3	693.1071	964	848	546	1821
232	4	34.6819	5	5	5	1821
232	5	82.3901	9	8	6	1821
232	6	167.7153	13	11	9	1821
232	7	403.7506	757	600	67	1821
232	8	59.5708	8	8	8	1821
232	9	80.3121	10	7	2	1821
232	10	56.4761	8	6	6	1821
233	1	168.9450	33	23	13	1706
233	2	62.1174	10	9	8	1706
233	3	668.6797	907	826	546	1706
233	4	30.0395	4	4	4	1706
233	5	77.8907	9	9	7	1706
233	6	150.7011	13	12	11	1706
233	7	372.5699	713	557	56	1706
233	8	49.5432	4	4	3	1706
233	9	75.2724	9	9	6	1706
233	10	50.2408	4	4	3	1706
234	1	158.6694	33	22	18	1577
234	2	54.8388	13	12	10	1577
234	3	608.9345	820	730	478	1577
234	4	28.2119	3	3	3	1577
234	5	72.0999	6	6	3	1577
234	6	143.0622	12	11	6	1577
234	7	341.0122	664	499	48	1577
234	8	47.5366	4	4	3	1577
234	9	70.4309	12	10	7	1577
234	10	52.2029	10	9	9	1577
235	1	140.8112	26	15	6	1491
235	2	50.5844	8	6	6	1491
235	3	604.0004	805	721	506	1491
235	4	27.7545	5	5	5	1491
235	5	63.6324	5	4	2	1491
235	6	131.8567	18	13	11	1491
235	7	321.0331	607	483	59	1491
235	8	43.6973	5	4	4	1491
235	9	64.0398	8	3	2	1491
235	10	43.5892	4	3	3	1491
236	1	140.6031	23	13	9	1441
236	2	50.2145	9	9	9	1441
236	3	564.6207	759	677	450	1441
236	4	25.1776	3	3	2	1441
236	5	64.3107	8	7	5	1441
236	6	129.3048	11	9	7	1441
236	7	317.3323	607	493	54	1441
236	8	43.4137	6	6	3	1441
236	9	61.9155	8	6	6	1441
236	10	44.1071	7	6	4	1441
237	1	131.9330	27	15	9	1346
237	2	43.8310	4	4	3	1346
237	3	533.8162	731	643	438	1346
237	4	23.7578	3	3	2	1346
237	5	61.6576	7	7	7	1346
237	6	120.7507	10	10	8	1346
237	7	286.3745	540	416	42	1346
237	8	38.5889	4	4	4	1346
237	9	64.1659	14	9	7	1346
237	10	41.1236	6	6	4	1346
238	1	136.8224	28	15	11	1398
238	2	42.9642	4	4	3	1398
238	3	565.5543	787	706	477	1398
238	4	26.0065	3	3	3	1398
238	5	66.2012	9	9	9	1398
238	6	119.6150	13	11	7	1398
238	7	290.4482	533	418	39	1398
238	8	38.7143	1	1	0	1398
238	9	67.7898	14	12	8	1398
238	10	43.8838	6	6	5	1398
239	1	120.5304	21	15	7	1243
239	2	40.8801	5	4	4	1243
239	3	499.0069	712	616	418	1243
239	4	21.8609	3	3	1	1243
239	5	54.5223	5	3	3	1243
239	6	115.8273	18	18	12	1243
239	7	252.5189	454	338	38	1243
239	8	40.1122	7	7	6	1243
239	9	56.9220	12	11	7	1243
239	10	40.8193	6	4	4	1243
240	1	121.9713	24	20	13	1243
240	2	50.8458	14	12	11	1243
240	3	487.2783	678	597	401	1243
240	4	23.8765	4	4	4	1243
240	5	53.1150	4	4	3	1243
240	6	108.1191	13	11	7	1243
240	7	265.4242	494	382	43	1243
240	8	37.2423	5	5	4	1243
240	9	55.8352	3	2	1	1243
240	10	39.2920	4	2	2	1243
241	1	121.9483	18	10	7	1290
241	2	42.5513	6	6	6	1290
241	3	530.3949	713	632	448	1290
241	4	21.4596	3	3	0	1290
241	5	61.2513	14	14	11	1290
241	6	113.1428	15	14	11	1290
241	7	263.1265	497	379	55	1290
241	8	33.6213	1	1	1	1290
241	9	63.3770	14	14	12	1290
241	10	39.1269	9	8	4	1290
242	1	126.8130	27	16	8	1299
242	2	46.2817	8	8	8	1299
242	3	521.2808	727	643	429	1299
242	4	23.2402	3	3	2	1299
242	5	58.1537	9	8	6	1299
242	6	113.1615	15	15	12	1299
242	7	270.2180	488	360	49	1299
242	8	37.8870	7	6	5	1299
242	9	60.5987	9	9	6	1299
242	10	41.3656	6	6	5	1299
243	1	119.6333	30	22	15	1223
243	2	42.8142	9	7	7	1223
243	3	493.0109	678	596	409	1223
243	4	20.1888	1	1	1	1223
243	5	54.9972	6	6	5	1223
243	6	106.7744	13	12	8	1223
243	7	251.9369	462	366	36	1223
243	8	34.6346	3	3	2	1223
243	9	61.6433	16	12	11	1223
243	10	37.3665	5	4	3	1223
244	1	117.6355	27	14	7	1260
244	2	45.1553	11	11	9	1260
244	3	510.7232	692	624	425	1260
244	4	22.6422	2	2	2	1260
244	5	59.8108	13	13	10	1260
244	6	114.8436	23	22	15	1260
244	7	260.4484	475	391	49	1260
244	8	33.2942	0	0	0	1260
244	9	56.7699	11	8	5	1260
244	10	38.6763	6	4	4	1260
245	1	110.9937	19	11	7	1194
245	2	48.4248	15	12	11	1194
245	3	492.5846	668	596	419	1194
245	4	22.9478	5	5	4	1194
245	5	55.9396	9	9	8	1194
245	6	98.8272	10	9	7	1194
245	7	235.9571	444	347	37	1194
245	8	39.4020	9	9	9	1194
245	9	50.6000	7	3	3	1194
245	10	38.3230	8	6	3	1194
246	1	103.4025	17	15	5	1115
246	2	39.6120	7	7	5	1115
246	3	458.4351	637	564	389	1115
246	4	18.4868	0	0	0	1115
246	5	47.4090	4	4	4	1115
246	6	95.5582	6	4	2	1115
246	7	226.3596	420	318	37	1115
246	8	35.1906	6	6	5	1115
246	9	54.6088	12	8	7	1115
246	10	35.9371	6	6	4	1115
247	1	102.4007	20	11	8	1077
247	2	35.0276	3	3	2	1077
247	3	447.3778	601	531	371	1077
247	4	17.6020	1	1	1	1077
247	5	47.4240	5	5	5	1077
247	6	93.7971	11	11	8	1077
247	7	216.3309	413	308	40	1077
247	8	30.6400	5	5	4	1077
247	9	49.4165	11	5	5	1077
247	10	36.9837	7	6	6	1077
248	1	102.6033	19	17	8	1045
248	2	39.8104	12	10	8	1045
248	3	406.7976	555	485	334	1045
248	4	19.3019	3	3	3	1045
248	5	46.3465	6	5	5	1045
248	6	91.7860	12	11	9	1045
248	7	224.1544	415	317	53	1045
248	8	28.9999	3	3	0	1045
248	9	50.7561	10	8	7	1045
248	10	34.4437	10	6	4	1045
249	1	98.1728	19	13	8	1006
249	2	39.2750	8	7	7	1006
249	3	403.8704	560	487	315	1006
249	4	17.0527	0	0	0	1006
249	5	44.2814	7	5	3	1006
249	6	89.1869	14	12	8	1006
249	7	205.0763	380	288	36	1006
249	8	32.5734	4	4	4	1006
249	9	43.7724	5	4	3	1006
249	10	32.7388	9	5	5	1006
250	1	102.0117	22	16	8	1061
250	2	44.2715	13	12	12	1061
250	3	430.6408	579	514	356	1061
250	4	19.4294	3	2	2	1061
250	5	45.3365	4	4	4	1061
250	6	94.3641	15	15	10	1061
250	7	211.5118	410	304	32	1061
250	8	29.5850	3	3	2	1061
250	9	52.3753	11	10	9	1061
250	10	31.4740	1	1	0	1061
251	1	97.7301	22	13	9	1005
251	2	39.2292	11	9	8	1005
251	3	400.0632	557	489	319	1005
251	4	18.1132	3	3	2	1005
251	5	50.1257	12	12	11	1005
251	6	89.2423	18	17	9	1005
251	7	200.2208	354	270	36	1005
251	8	30.3504	5	5	4	1005
251	9	48.1168	16	11	8	1005
251	10	31.8084	7	3	3	1005
252	1	102.6649	20	11	9	1053
252	2	36.3672	5	4	3	1053
252	3	430.1452	584	511	362	1053
252	4	17.9723	2	2	2	1053
252	5	48.7555	5	5	5	1053
252	6	93.8920	17	16	9	1053
252	7	212.2015	405	296	38	1053
252	8	28.2045	1	1	1	1053
252	9	48.1536	7	6	4	1053
252	10	34.6428	7	6	5	1053
253	1	103.8162	21	19	15	1041
253	2	39.3586	8	8	7	1041
253	3	426.2245	596	522	349	1041
253	4	17.5780	2	2	0	1041
253	5	44.2320	7	6	5	1041
253	6	87.6068	8	7	5	1041
253	7	211.4298	381	291	36	1041
253	8	31.2768	4	4	4	1041
253	9	47.3169	10	5	3	1041
253	10	32.1606	4	2	2	1041
254	1	103.1144	26	19	8	1088
254	2	38.4085	7	6	6	1088
254	3	452.9207	627	541	384	1088
254	4	18.7681	1	1	1	1088
254	5	46.6028	7	7	7	1088
254	6	92.8671	14	12	8	1088
254	7	210.8943	379	278	39	1088
254	8	30.2114	1	1	1	1088
254	9	57.1342	18	14	11	1088
254	10	37.0784	8	7	5	1088
255	1	100.6478	29	20	16	1040
255	2	40.1806	14	13	11	1040
255	3	433.6227	584	515	374	1040
255	4	18.3965	1	1	1	1040
255	5	45.5535	6	6	6	1040
255	6	87.7830	14	13	10	1040
255	7	204.7214	379	299	36	1040
255	8	28.4654	2	2	1	1040
255	9	46.1878	4	3	3	1040
255	10	34.4408	7	5	5	1040
256	1	99.4738	15	7	5	1066
256	2	43.2101	9	9	9	1066
256	3	421.3476	579	501	343	1066
256	4	21.2558	4	4	3	1066
256	5	46.9322	4	4	3	1066
256	6	94.0547	13	12	9	1066
256	7	220.2934	418	319	32	1066
256	8	32.2308	5	5	4	1066
256	9	52.0089	13	10	5	1066
256	10	35.1919	6	4	2	1066
257	1	96.8907	23	10	4	1058
257	2	39.4503	10	7	6	1058
257	3	430.5811	605	538	347	1058
257	4	17.4422	1	1	1	1058
257	5	45.7077	7	7	6	1058
257	6	88.8954	13	12	6	1058
257	7	211.7019	371	286	31	1058
257	8	34.1165	7	7	6	1058
257	9	55.7001	14	14	12	1058
257	10	37.5141	7	6	5	1058
258	1	92.8936	21	14	9	979
258	2	35.9832	9	8	5	979
258	3	395.9438	549	489	333	979
258	4	17.3034	1	1	1	979
258	5	44.6382	7	7	7	979
258	6	83.3249	9	8	5	979
258	7	202.5482	365	280	42	979
258	8	29.3612	5	5	5	979
258	9	45.9606	9	9	5	979
258	10	31.0426	4	2	2	979
259	1	96.7974	21	15	7	1043
259	2	35.6025	6	6	5	1043
259	3	427.0721	583	515	349	1043
259	4	17.6825	1	1	0	1043
259	5	43.3934	5	4	2	1043
259	6	84.9815	7	7	6	1043
259	7	218.0356	393	292	60	1043
259	8	31.5186	5	5	5	1043
259	9	49.0799	9	7	6	1043
259	10	38.8361	13	9	8	1043
260	1	89.4721	16	12	9	956
260	2	33.8752	6	6	5	956
260	3	394.5872	533	473	340	956
260	4	16.1178	1	1	1	956
260	5	39.4093	5	5	5	956
260	6	83.2695	10	10	9	956
260	7	195.5915	365	276	39	956
260	8	27.9053	5	5	3	956
260	9	44.8503	11	9	6	956
260	10	30.9216	4	3	3	956
261	1	88.0487	23	11	4	964
261	2	36.0649	8	7	7	964
261	3	408.5809	560	495	359	964
261	4	16.8698	1	1	1	964
261	5	40.9008	4	4	2	964
261	6	78.5841	10	10	6	964
261	7	190.7947	336	261	42	964
261	8	29.0229	5	5	4	964
261	9	43.8568	8	6	5	964
261	10	31.2761	9	8	5	964
262	1	92.9276	23	17	10	954
262	2	36.9164	12	12	9	954
262	3	402.1520	565	507	333	954
262	4	16.7012	1	1	0	954
262	5	43.1514	7	7	7	954
262	6	79.9360	14	12	7	954
262	7	181.1699	320	234	32	954
262	8	28.9287	4	4	4	954
262	9	43.8334	6	5	5	954
262	10	28.2837	2	2	2	954
263	1	90.3997	19	12	5	990
263	2	33.5741	2	2	1	990
263	3	410.3618	565	501	344	990
263	4	17.7529	2	2	1	990
263	5	43.0189	5	4	4	990
263	6	85.4034	14	12	9	990
263	7	196.3856	359	274	43	990
263	8	28.6324	3	3	3	990
263	9	49.8049	13	10	7	990
263	10	34.6660	8	7	3	990
264	1	92.4584	20	15	8	997
264	2	36.6594	9	9	6	997
264	3	409.6213	568	498	345	997
264	4	17.8409	2	2	2	997
264	5	45.3418	6	6	5	997
264	6	84.7985	7	7	5	997
264	7	196.0166	360	271	30	997
264	8	30.5193	5	5	5	997
264	9	45.9619	8	3	3	997
264	10	37.7821	12	10	7	997
265	1	100.7968	26	14	8	1075
265	2	36.2552	2	2	2	1075
265	3	444.4999	628	563	360	1075
265	4	19.3672	1	1	1	1075
265	5	44.4388	3	3	1	1075
265	6	93.4700	11	10	8	1075
265	7	212.0329	379	284	34	1075
265	8	32.8982	3	3	3	1075
265	9	55.2761	16	10	7	1075
265	10	35.9652	6	6	3	1075
266	1	92.6447	16	11	3	1023
266	2	39.1916	9	9	8	1023
266	3	416.5197	575	509	351	1023
266	4	18.7047	2	2	2	1023
266	5	46.0516	8	8	8	1023
266	6	83.1234	7	6	5	1023
266	7	204.1851	377	283	35	1023
266	8	32.4516	5	5	4	1023
266	9	52.5178	14	9	9	1023
266	10	37.6097	10	10	7	1023
267	1	93.0730	17	13	8	985
267	2	38.6199	10	9	8	985
267	3	411.0706	562	502	354	985
267	4	17.1311	1	1	1	985
267	5	45.2139	9	8	8	985
267	6	83.3466	9	8	7	985
267	7	193.2043	360	273	30	985
267	8	26.9641	2	2	1	985
267	9	43.9632	9	5	3	985
267	10	32.4137	6	4	3	985
268	1	88.9673	15	9	2	966
268	2	34.2862	8	7	6	966
268	3	393.2976	534	469	316	966
268	4	16.1279	1	1	1	966
268	5	40.4646	5	5	3	966
268	6	80.3001	11	11	7	966
268	7	203.9689	367	293	49	966
268	8	29.2304	5	5	5	966
268	9	48.0655	10	8	5	966
268	10	31.2920	10	5	2	966
269	1	89.3538	29	15	9	896
269	2	32.2581	9	6	3	896
269	3	357.6770	492	436	306	896
269	4	16.0356	2	2	0	896
269	5	40.7495	6	6	4	896
269	6	77.2863	12	11	9	896
269	7	174.5431	324	231	32	896
269	8	28.9546	2	2	2	896
269	9	45.9982	10	5	2	896
269	10	33.1441	10	5	4	896
270	1	96.0936	19	15	11	1013
270	2	35.7405	7	7	5	1013
270	3	423.7265	584	515	357	1013
270	4	18.0264	3	3	3	1013
270	5	47.8245	10	9	8	1013
270	6	82.8991	8	8	7	1013
270	7	196.5359	362	263	37	1013
270	8	30.8214	4	4	4	1013
270	9	49.9749	11	8	6	1013
270	10	31.3569	5	4	2	1013
271	1	105.4441	23	16	11	1022
271	2	44.1887	13	13	11	1022
271	3	403.9390	575	516	331	1022
271	4	18.2457	0	0	0	1022
271	5	43.5815	4	4	3	1022
271	6	87.2400	8	7	5	1022
271	7	201.3922	374	263	29	1022
271	8	36.4493	8	8	8	1022
271	9	49.9376	14	4	3	1022
271	10	31.5814	3	0	0	1022
272	1	101.6892	16	12	5	1062
272	2	40.3544	12	8	7	1062
272	3	432.9382	600	535	355	1062
272	4	18.0680	2	2	1	1062
272	5	45.1954	8	8	4	1062
272	6	93.1214	13	12	9	1062
272	7	211.6322	388	288	36	1062
272	8	34.6708	8	8	8	1062
272	9	50.0275	9	7	2	1062
272	10	34.3028	6	6	5	1062
273	1	104.7958	28	9	8	1090
273	2	37.7481	9	6	4	1090
273	3	447.0578	616	545	371	1090
273	4	18.5616	0	0	0	1090
273	5	52.1072	13	12	10	1090
273	6	91.4224	11	7	5	1090
273	7	216.7249	391	310	40	1090
273	8	33.7444	4	4	4	1090
273	9	52.6961	10	6	4	1090
273	10	35.1419	8	6	5	1090
274	1	110.0000	33	17	8	1157
274	2	45.2240	8	7	5	1157
274	3	463.4082	652	589	376	1157
274	4	19.1881	1	1	1	1157
274	5	49.7216	7	7	6	1157
274	6	101.7529	17	14	11	1157
274	7	232.3235	413	329	44	1157
274	8	35.4563	5	5	5	1157
274	9	57.6562	11	9	7	1157
274	10	42.2690	10	8	6	1157
275	1	101.3006	20	14	9	1076
275	2	38.6860	8	7	6	1076
275	3	447.0860	636	564	375	1076
275	4	20.0362	2	2	1	1076
275	5	52.4562	13	13	9	1076
275	6	93.2047	19	15	12	1076
275	7	207.7226	360	270	41	1076
275	8	29.2766	3	3	1	1076
275	9	50.1242	7	5	3	1076
275	10	36.1070	8	6	5	1076
276	1	104.2276	26	18	11	1082
276	2	40.4413	10	10	8	1082
276	3	443.9630	618	543	362	1082
